Project Name	Sample Number	Station ID	Sample Date	Sample Time	Sample Type	Cost Code	Agency Bill Code	Trip ID	Sample Description	Collector	Sample Received Date	Chain of Custody	Replicate Number	Test Number	Method Agency	Method ID	Method Description	Param Description	CAS Number	Matrix Description	Problem Identifier	Result Code	Result Value	Lower Report Limit	Method Detect Limit	Sample Detect Limit	Sample Report Limit	Units	Dilution Factor	Batch Number	Analysis Date	Project Comment	Sample Comment	Test Comment	Result Comment
C2020-01318	2270838		05/19/2020 12:00:00 AM	11:05		350	27		BRYCE BC44W NPS1	JW	05/20/2020 12:00:00 AM	F	1	10573775	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			2.93	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200522-1	05/21/2020 12:00:00 AM				
C2020-01318	2270838		05/19/2020 12:00:00 AM	11:05		350	27		BRYCE BC44W NPS1	JW	05/20/2020 12:00:00 AM	F	1	10573776	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			272	6.62	3.33			MG-L							
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573764	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			446	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200604-1	06/04/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573762	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water			224	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200526-1	05/22/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573763	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water	<	U	4.0	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573758	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water			0.566	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200520-1	05/20/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573760	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			10.6	3.5	0.35	0.35	3.5	MG-L	1	EPA325.2-20200601-1	06/01/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573759	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water	<	U	20.0	20.00	11.1	11.1	20.0	MG-L	1	EPA375.2-20200602-1	06/02/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573761	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water			203	4	3.92	3.92	4	MG-L	1	SM2320B-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573761	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			122	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573761	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			248	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573761	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573761	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			35.3	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573761	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270832		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573761	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			7.06	0.001	0.001			NONE	1	SM2320B-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270839		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573777	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			32.8	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270839		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573777	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			1.07	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270839		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573777	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			31.2	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270839		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573777	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			11.9	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200522-1	05/21/2020 12:00:00 AM				
C2020-01319	2270839		05/19/2020 12:00:00 AM	13:30		350	27		BRYCE BC40W ELGIN	JW	05/20/2020 12:00:00 AM	F	1	10573778	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			210	6.62	3.33			MG-L							
C2020-01320	2270833		05/19/2020 12:00:00 AM	13:45		350	27		BRYCE BC24W BLM 2	JW	05/20/2020 12:00:00 AM	F	1	10573766	EPA 	 353.2	EPA Method 353.2 Nitrate + Nitrite	Nitrate + Nitrite as Nitrogen		Water, Non-filtered	<	U	0.1	0.100	0.023	0.023	0.1	MG-L	1	EPA353.2-NO32-20200526-1	05/22/2020 12:00:00 AM				
C2020-01322	2267092		05/14/2020 12:00:00 AM	11:10		350	27		NGWNW 04W ERWIN	JANAE WALLACE	05/14/2020 12:00:00 AM	F	1	10569446	EPA 	 200.8	EPA Method 200.8 ICP/MS Metals Data (from instrument)	Se	7782-49-2	Water, Filtered	<	U	1.0	1	0.5	0.5	1.0	UG-L	1.00	EPA200.8-20200526-1	05/22/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591873	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			3900	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200604-1	06/04/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591871	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water		W	2700	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200603-1	06/02/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591872	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water	<	U, W	4.0	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200603-1	06/02/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591867	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	0.174	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200602-1	06/02/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	2	10603664	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			1130	3.5	0.35	3.5	35.0	MG-L	10	EPA325.2-20200609-1	06/08/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591868	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			145	20.00	11.1	11.1	20.0	MG-L	1	EPA375.2-20200609-1	06/08/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591870	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water		W	218	4	3.92	3.92	4	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591870	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			131	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591870	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			265	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591870	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591870	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			71.2	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591870	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01512	2286146		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591870	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			6.786	0.001	0.001			NONE	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01512	2286167		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591929	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			11.5	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200604-1	06/02/2020 12:00:00 AM				
C2020-01512	2286167		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	2	10596124	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			211	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200604-2	06/04/2020 12:00:00 AM				
C2020-01512	2286167		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	2	10596124	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			175	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200604-2	06/04/2020 12:00:00 AM				
C2020-01512	2286167		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	2	10596124	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			310	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200604-2	06/04/2020 12:00:00 AM				
C2020-01512	2286167		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD1 200513	TS	06/02/2020 12:00:00 AM	F	1	10591930	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			1250	6.62	3.33			MG-L							
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591883	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			1060	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200604-1	06/04/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591881	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water		W	642	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200603-1	06/02/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591882	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water	<	U, W	4.0	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200603-1	06/02/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591877	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	0.205	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200602-1	06/02/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591879	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			185	3.5	0.35	0.35	3.5	MG-L	1	EPA325.2-20200609-1	06/08/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591878	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			44.2	20.00	11.1	11.1	20.0	MG-L	1	EPA375.2-20200609-1	06/08/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591880	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water		W	202	4	3.92	3.92	4	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591880	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			121	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591880	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			247	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591880	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591880	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			38.8	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591880	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01513	2286150		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591880	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			7.017	0.001	0.001			NONE	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01513	2286169		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591932	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			97.2	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200604-1	06/02/2020 12:00:00 AM				
C2020-01513	2286169		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591932	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			1.56	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200604-1	06/02/2020 12:00:00 AM				
C2020-01513	2286169		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591932	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			41.2	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200604-1	06/02/2020 12:00:00 AM				
C2020-01513	2286169		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591932	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			48.3	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200604-1	06/02/2020 12:00:00 AM				
C2020-01513	2286169		05/13/2020 12:00:00 AM	00:00		350	27		SP MUD2 200513	TS	06/02/2020 12:00:00 AM	F	1	10591933	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			412	6.62	3.33			MG-L							
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591892	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			1790	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200604-1	06/04/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591890	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water		W	1110	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200603-1	06/02/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591891	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water	<	U, W	4.0	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200603-1	06/02/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591886	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	2.27	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200602-1	06/02/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	2	10603665	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			362	3.5	0.35	3.5	35.0	MG-L	10	EPA325.2-20200609-1	06/08/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591887	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			91.2	20.00	11.1	11.1	20.0	MG-L	1	EPA375.2-20200609-1	06/08/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591889	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water		W	266	4	3.92	3.92	4	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591889	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			160	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591889	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			325	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591889	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591889	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			8.86	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591889	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01514	2286152		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591889	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			7.776	0.001	0.001			NONE	1	SM2320B-20200604-1	06/04/2020 12:00:00 AM				
C2020-01514	2286170		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591935	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			141	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200604-1	06/02/2020 12:00:00 AM				
C2020-01514	2286170		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591935	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			3.72	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200604-1	06/02/2020 12:00:00 AM				
C2020-01514	2286170		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591935	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			64.1	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200604-1	06/02/2020 12:00:00 AM				
C2020-01514	2286170		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591935	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			114	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200604-1	06/02/2020 12:00:00 AM				
C2020-01514	2286170		05/13/2020 12:00:00 AM	00:00		350	27		ST T8 200513	TS	06/02/2020 12:00:00 AM	F	1	10591936	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			616	6.62	3.33			MG-L							
